name,real_city,avg_price,small_cate,stars,review_count,good_remarks,bad_remarks,longitude,latitude,product_rating,environment_rating,service_rating
vienna hotel,Shenzhen,376.5,Midscale,2.0,37,35.0,2.0,114.061231,22.661119,6.0,6.0,6.0
Shenzhen Bordeaux International Hotel,Shenzhen,309.0,Upscale,2.0,37,23.0,11.0,113.818988,22.719354,6.0,6.0,6.0
vienna hotel,Shenzhen,291.0,Economy,2.0,12,12.0,0.0,114.130642,22.652235,6.0,6.0,6.0
Changxing Hotel,Shenzhen,324.0,Economy,2.0,15,6.0,7.0,114.072067,22.516811,6.0,6.0,6.0
Ruichang Hotel,Shenzhen,294.0,Economy,2.0,16,9.0,2.0,114.067612,22.528307,6.0,6.0,6.0
Kangaroo Mama Hotel Apartments,Shenzhen,429.0,Economy,2.0,6,5.0,0.0,113.951626,22.542347,6.0,6.0,6.0
Sea Star Hotel,Shenzhen,264.0,Economy,2.0,16,8.0,5.0,114.226688,22.694768,6.0,6.0,6.0
Qiao Zhijia Homestay,Shenzhen,111.0,Economy,2.0,1,1.0,0.0,114.069196,22.516435,6.0,6.0,6.0
DeYeFeng Business Hotel,Shenzhen,270.0,Midscale,2.0,25,17.0,4.0,113.902808,22.576806,6.0,6.0,6.0
Little Five Star Hotel,Shenzhen,244.5,Midscale,2.0,27,22.0,4.0,114.002809,22.666743,6.0,6.0,6.0
7-day chain hotel,Shenzhen,214.5,Economy,2.0,51,42.0,5.0,114.283622,22.727741,6.0,6.0,6.0
Shunyang Hotel,Shenzhen,240.0,Economy,2.0,4,3.0,1.0,114.130411,22.54873,6.0,6.0,6.0
Dawan Boutique Hotel,Shenzhen,207.0,Economy,2.0,2,2.0,0.0,114.3416,22.680612,6.0,6.0,6.0
Da Xiang Hotel,Shenzhen,268.5,Midscale,2.0,3,2.0,1.0,114.113689,22.535084,6.0,6.0,6.0
Golden Sun hotel,Shenzhen,210.0,Midscale,2.0,24,16.0,9.0,114.271041,22.721684,6.0,6.0,6.0
Polman Royal Mansion Hotel,Shenzhen,441.0,Economy,2.0,48,25.0,12.0,114.059135,22.528179,6.0,6.0,6.0
Balanta Hotel,Shenzhen,270.0,Midscale,2.0,50,34.0,9.0,114.049807,22.69932,6.0,6.0,6.0
City Inn Hotel Apartments,Shenzhen,298.5,Economy,2.0,10,7.0,3.0,114.262024,22.719037,6.0,6.0,6.0
Jinluo Hotel,Shenzhen,277.5,Midscale,2.0,5,7.0,0.0,113.968616,22.70521,6.0,6.0,6.0
Investment Building Hotel,Shenzhen,690.0,Midscale,2.0,23,14.0,1.0,114.053607,22.538592,6.0,6.0,6.0
7-Day Premium Hotel,Shenzhen,267.0,Economy,2.0,11,11.0,0.0,113.848296,22.628087,6.0,6.0,6.0
Pin Guan Art Hotel,Shenzhen,307.5,Upscale,2.0,18,13.0,3.0,114.119483,22.676008,6.0,6.0,6.0
Zihua Garden Hotel,Shenzhen,258.0,Economy,2.0,41,26.0,10.0,114.305431,22.596115,6.0,6.0,6.0
Meishe Inn,Shenzhen,294.0,Economy,2.0,19,13.0,4.0,114.507389,22.586678,6.0,6.0,6.0
Silman Apartments,Shenzhen,405.0,Upscale,2.0,6,5.0,0.0,113.951657,22.542471,6.0,6.0,6.0
Development Center Hotel,Shenzhen,723.0,Upscale,2.0,10,11.0,1.0,114.119256,22.538383,6.0,6.0,6.0
Shuiyunjian Apartment Hotel,Shenzhen,343.5,Economy,2.0,15,12.0,2.0,114.314384,22.599031,6.0,6.0,6.0
Kaisheng Economy Hotel,Shenzhen,286.5,Midscale,2.0,69,30.0,24.0,113.968473,22.547074,6.0,6.0,6.0
7-day chain hotel,Shenzhen,282.0,Economy,2.0,94,59.0,13.0,113.902515,22.561503,6.0,6.0,6.0
"Curie Inn, Dapeng New District, Shenzhen",Shenzhen,343.5,Economy,2.0,1,1.0,0.0,114.538233,22.55549,6.0,6.0,6.0
Xiyong Ferris Wheel Inn,Shenzhen,120.0,Economy,2.0,1,1.0,0.0,114.522513,22.478732,6.0,6.0,6.0
Nan'ao Rural Homestay,Shenzhen,288.0,Economy,2.0,3,3.0,0.0,114.514325,22.530485,6.0,6.0,6.0
Three person Purple Garden Homestay,Shenzhen,331.5,Economy,2.0,4,3.0,0.0,114.537418,22.485673,6.0,6.0,6.0
Fuxing Hotel,Shenzhen,582.0,Economy,2.0,1,0.0,0.0,114.345124,22.694425,6.0,6.0,6.0
Yiyi Hotel,Shenzhen,177.0,Economy,2.0,7,2.0,2.0,114.233901,22.744977,6.0,6.0,6.0
Xinfeng Hotel,Shenzhen,135.0,Economy,2.0,1,0.0,0.0,114.021056,22.663799,6.0,6.0,6.0
Jinpeng Fashion Inn,Shenzhen,165.0,Economy,2.0,2,1.0,0.0,114.475595,22.592481,6.0,6.0,6.0
Toronto chain hotels,Shenzhen,351.0,Economy,2.0,27,14.0,8.0,113.914637,22.534591,6.0,6.0,6.0
QQ Fujulai Hotel,Shenzhen,88.5,Economy,2.0,1,0.0,0.0,113.803586,22.699891,6.0,6.0,6.0
Happy Holiday Inn,Shenzhen,252.0,Economy,2.0,1,0.0,1.0,114.199031,22.650312,6.0,6.0,6.0
An Yongchang Hotel,Shenzhen,163.5,Economy,2.0,6,4.0,1.0,113.792699,22.685245,6.0,6.0,6.0
Jiaxin Apartment,Shenzhen,45.0,Economy,2.0,1,0.0,0.0,113.98608,22.68962,6.0,6.0,6.0
Lianchuang Business Hotel,Shenzhen,234.0,Economy,2.0,3,1.0,0.0,114.036968,22.621848,6.0,6.0,6.0
Futai'an Boutique Hotel,Shenzhen,156.0,Economy,2.0,5,3.0,0.0,113.804197,22.72738,6.0,6.0,6.0
Angela's home,Shenzhen,573.0,Economy,2.0,3,2.0,0.0,114.067355,22.537198,6.0,6.0,6.0
168 Business Hotel,Shenzhen,327.0,Economy,2.0,2,1.0,1.0,114.126082,22.541257,6.0,6.0,6.0
7-day chain hotel,Shenzhen,433.5,Economy,2.0,30,21.0,5.0,114.109675,22.558897,6.0,6.0,6.0
Jinhaiyue Hotel,Shenzhen,147.0,Economy,2.0,2,0.0,1.0,113.926908,22.67425,6.0,6.0,6.0
Yannanfei Hotel,Shenzhen,177.0,Economy,2.0,4,3.0,1.0,114.092759,22.5459,6.0,6.0,6.0
Shenzhen Qiaonan Accommodation,Shenzhen,147.0,Economy,2.0,2,1.0,1.0,113.811367,22.689536,6.0,6.0,6.0
City Castle Inn,Shenzhen,787.5,Economy,2.0,1,0.0,0.0,114.513095,22.593133,6.0,6.0,6.0
Xiangyun Hotel,Shenzhen,162.0,Economy,2.0,4,3.0,1.0,114.04051,22.71693,6.0,6.0,6.0
Shajing Hotel,Shenzhen,148.5,Economy,2.0,1,0.0,0.0,113.806334,22.733896,6.0,6.0,6.0
Warm Inn,Shenzhen,514.5,Economy,2.0,8,6.0,2.0,114.503801,22.582437,6.0,6.0,6.0
Xiyong Impression Inn,Shenzhen,208.5,Economy,2.0,5,3.0,1.0,114.529899,22.47905,6.0,6.0,6.0
Yunxiang Hotel,Shenzhen,75.0,Economy,2.0,2,0.0,1.0,113.80268,22.756415,6.0,6.0,6.0
Tingxuan Business Hotel,Shenzhen,618.0,Economy,2.0,4,3.0,1.0,114.49273,22.53452,6.0,6.0,6.0
Yinjia Hotel style Apartment,Shenzhen,298.5,Economy,2.0,6,3.0,1.0,114.097051,22.539446,6.0,6.0,6.0
Yaguang Hotel,Shenzhen,229.5,Economy,2.0,20,12.0,4.0,114.089408,22.63803,6.0,6.0,6.0
Jinquan Hotel,Shenzhen,151.5,Economy,2.0,12,5.0,2.0,114.255457,22.719158,6.0,6.0,6.0
Roman Chain Hotel,Shenzhen,175.5,Economy,2.0,11,9.0,2.0,113.837992,22.763465,6.0,6.0,6.0
Zilige Hotel,Shenzhen,147.0,Economy,2.0,11,3.0,3.0,113.806604,22.69466,6.0,6.0,6.0
Qixiang No.1 Guesthouse,Shenzhen,435.0,Economy,2.0,3,1.0,1.0,114.511229,22.588886,6.0,6.0,6.0
Jinhui Hotel,Shenzhen,1032.0,Economy,2.0,4,3.0,1.0,114.037608,22.517779,6.0,6.0,6.0
jiulong hotel,Shenzhen,139.5,Economy,2.0,9,4.0,3.0,114.276373,22.729421,6.0,6.0,6.0
Linhai Xiaozhu Inn,Shenzhen,468.0,Economy,2.0,1,0.0,1.0,114.511287,22.588947,6.0,6.0,6.0
Starry Sky Accommodation,Shenzhen,102.0,Economy,2.0,1,0.0,0.0,113.83189,22.637254,6.0,6.0,6.0
Lanxin Apartment,Shenzhen,364.5,Economy,2.0,4,2.0,2.0,114.12088,22.533113,6.0,6.0,6.0
Xiyong Honglou Inn,Shenzhen,358.5,Economy,2.0,4,1.0,1.0,114.538781,22.484823,6.0,6.0,6.0
Phoenix Hill Guesthouse,Shenzhen,87.0,Economy,2.0,1,0.0,1.0,113.879931,22.59624,6.0,6.0,6.0
Longting Hotel,Shenzhen,201.0,Economy,2.0,2,1.0,1.0,114.25516,22.73117,6.0,6.0,6.0
Industrial and Trade Hotel,Shenzhen,192.0,Economy,2.0,2,0.0,2.0,113.969771,22.544476,6.0,6.0,6.0
Tianyige Hotel,Shenzhen,177.0,Economy,2.0,1,0.0,0.0,114.267491,22.730372,6.0,6.0,6.0
Hongsheng Hotel,Shenzhen,147.0,Economy,2.0,4,2.0,1.0,114.118334,22.534561,6.0,6.0,6.0
Shenzhen Linglongjing Inn,Shenzhen,363.0,Economy,2.0,1,0.0,0.0,114.50911,22.587385,6.0,6.0,6.0
Haitian Residence Resort Villa,Shenzhen,553.5,Economy,2.0,2,0.0,2.0,114.57192,22.54492,6.0,6.0,6.0
Shenzhen Empress Inn,Shenzhen,405.0,Economy,2.0,5,3.0,3.0,114.508096,22.586721,6.0,6.0,6.0
Aegean Sea Chain Hotel,Shenzhen,387.0,Economy,2.0,7,3.0,2.0,114.264703,22.720486,6.0,6.0,6.0
Senle Inn,Shenzhen,216.0,Economy,2.0,13,5.0,8.0,114.51052,22.589694,6.0,6.0,6.0
Era Pride Boys' Youth Apartment,Shenzhen,60.0,Economy,2.0,1,1.0,0.0,113.925304,22.528711,6.0,6.0,6.0
Mingxin City Hotel,Shenzhen,102.0,Economy,2.0,2,1.0,1.0,113.921721,22.647545,6.0,6.0,6.0
99 Hotel Chain,Shenzhen,94.5,Economy,2.0,5,3.0,2.0,113.916912,22.662133,6.0,6.0,6.0
Xinfa Hotel,Shenzhen,72.0,Economy,2.0,1,0.0,1.0,114.059728,22.630495,6.0,6.0,6.0
Xichong Anxin Xiaozhu Homestay,Shenzhen,174.0,Economy,2.0,4,3.0,0.0,114.529732,22.479144,6.0,6.0,6.0
Xincun Boutique Hotel,Shenzhen,139.5,Economy,2.0,1,0.0,1.0,113.92543,22.673687,6.0,6.0,6.0
Golden Bauhinia Free Travel Hotel Apartments,Shenzhen,267.0,Economy,2.0,2,0.0,2.0,113.951222,22.558271,6.0,6.0,6.0
Shenle Hotel,Shenzhen,87.0,Economy,2.0,1,0.0,0.0,113.968899,22.547028,6.0,6.0,6.0
Backpacker City Station,Shenzhen,120.0,Economy,2.0,2,1.0,1.0,113.868288,22.567837,6.0,6.0,6.0
99 Hotel Chain,Shenzhen,165.0,Economy,2.0,9,6.0,2.0,113.854054,22.763981,6.0,6.0,6.0
Urban hotels,Shenzhen,219.0,Economy,2.0,7,2.0,3.0,114.080293,22.628048,6.0,6.0,6.0
Xuan Ya Ge Hotel Apartments,Shenzhen,370.5,Economy,2.0,2,1.0,1.0,114.112236,22.537504,6.0,6.0,6.0
7-day chain hotel,Shenzhen,195.0,Economy,2.0,18,12.0,5.0,113.929756,22.683281,6.0,6.0,6.0
Anju Hotel style Apartment,Shenzhen,295.5,Economy,2.0,19,8.0,4.0,114.106375,22.544419,6.0,6.0,6.0
Viyali Hotel,Shenzhen,430.5,Midscale,2.0,36,19.0,11.0,114.120512,22.535793,6.0,6.0,6.0
Shenzhen Xinjing Accommodation,Shenzhen,87.0,Economy,2.0,1,0.0,0.0,113.828151,22.726887,6.0,6.0,6.0
Le Xiang Apartment,Shenzhen,429.0,Economy,2.0,3,2.0,0.0,113.91906,22.490326,6.0,6.0,6.0
Corner 6 Chain Express Hotel,Shenzhen,129.0,Economy,2.0,4,2.0,2.0,113.901838,22.79716,6.0,6.0,6.0
Pengzhuang Farmhouse,Shenzhen,306.0,Economy,2.0,1,1.0,0.0,114.400366,22.6575254,6.0,6.0,6.0
Shenzhen Yunguang Short term Rental Apartment,Shenzhen,403.5,Economy,2.0,1,1.0,0.0,113.91774,22.53326012,6.0,6.0,6.0
Purple Vine Garden Inn,Shenzhen,640.5,Economy,2.0,11,8.0,1.0,114.509996,22.588052,6.0,6.0,6.0
Jueli Inn,Shenzhen,298.5,Economy,2.0,2,2.0,0.0,114.515861,22.541246,6.0,6.0,6.0
Warm Youth Hostel,Shenzhen,54.0,Economy,2.0,1,1.0,0.0,114.110509,22.549194,6.0,6.0,6.0
Hongli Hotel,Shenzhen,192.0,Economy,2.0,1,1.0,0.0,114.13641,22.547839,6.0,6.0,6.0
Yuanfa Hotel,Shenzhen,187.5,Economy,2.0,1,1.0,0.0,114.2475815,22.72024345,6.0,6.0,6.0
Liyuan Accommodation,Shenzhen,96.0,Economy,2.0,1,1.0,0.0,113.82676,22.67428,6.0,6.0,6.0
Taosi Homestay,Shenzhen,240.0,Economy,2.0,2,4.0,0.0,114.49937,22.566311,6.0,6.0,6.0
Guangfei Hotel,Shenzhen,69.0,Economy,2.0,1,1.0,0.0,114.337502,22.695405,6.0,6.0,6.0
Haihong Business Hotel,Shenzhen,403.5,Economy,2.0,3,2.0,1.0,114.271504,22.733641,6.0,6.0,6.0
Business Travel Home Hotel Apartments,Shenzhen,294.0,Economy,2.0,4,1.0,0.0,114.097041,22.539432,6.0,6.0,6.0
Hongfu Accommodation,Shenzhen,117.0,Economy,2.0,1,1.0,0.0,113.904386,22.729327,6.0,6.0,6.0
Wangfa Hotel,Shenzhen,120.0,Economy,2.0,2,3.0,0.0,113.871626,22.580329,6.0,6.0,6.0
Your apartment,Shenzhen,882.0,Economy,2.0,1,1.0,0.0,113.953266,22.543558,6.0,6.0,6.0
Shenzhen Lubang Captain's Homestay,Shenzhen,342.0,Economy,2.0,1,1.0,0.0,114.409936,22.614896,6.0,6.0,6.0
Dream City Hotel,Shenzhen,91.5,Economy,2.0,2,1.0,0.0,114.323824,22.69281,6.0,6.0,6.0
Pengcheng Town,Shenzhen,207.0,Economy,2.0,2,2.0,0.0,114.514548,22.595949,6.0,6.0,6.0
Lishan Business Hotel,Shenzhen,282.0,Economy,2.0,11,7.0,3.0,113.913403,22.513132,6.0,6.0,6.0
Waiting for a one person youth hostel,Shenzhen,75.0,Economy,2.0,2,2.0,0.0,114.057486,22.528056,6.0,6.0,6.0
Shenzhen Encounter Youth Hostel,Shenzhen,67.5,Economy,2.0,5,4.0,0.0,114.125044,22.536616,6.0,6.0,6.0
Xichong Caixia Inn,Shenzhen,297.0,Economy,2.0,1,1.0,0.0,114.538213,22.485217,6.0,6.0,6.0
Fashionable Business Accommodation,Shenzhen,147.0,Economy,2.0,3,2.0,0.0,113.970389,22.697408,6.0,6.0,6.0
Shunpingda Hotel,Shenzhen,177.0,Economy,2.0,5,4.0,0.0,114.114247,22.694302,6.0,6.0,6.0
Wind Crossing Rain Crossing Wind Crossing Homestay,Shenzhen,369.0,Upscale,2.0,6,6.0,0.0,114.542113,22.556412,6.0,6.0,6.0
Home123 Homestay,Shenzhen,255.0,Economy,2.0,1,1.0,0.0,114.047414,22.59775,6.0,6.0,6.0
Jixiang Hotel,Shenzhen,120.0,Economy,2.0,1,1.0,0.0,114.034155,22.66649,6.0,6.0,6.0
Aishangjia Homestay,Shenzhen,294.0,Economy,2.0,1,1.0,0.0,114.514872,22.594333,6.0,6.0,6.0
Six Room Inn,Shenzhen,283.5,Economy,2.0,1,1.0,0.0,114.537413,22.484563,6.0,6.0,6.0
Super Mario Family Inn,Shenzhen,285.0,Midscale,2.0,2,2.0,0.0,114.517912,22.530504,6.0,6.0,6.0
Nadodon Business Hotel,Shenzhen,148.5,Economy,2.0,11,10.0,2.0,114.219579,22.629641,6.0,6.0,6.0
Encounter Youth Hostel,Shenzhen,60.0,Economy,2.0,1,1.0,0.0,114.110403,22.546772,6.0,6.0,6.0
Ping An Hotel,Shenzhen,117.0,Economy,2.0,2,1.0,0.0,113.898155,22.559169,6.0,6.0,6.0
New Huiyuan Hotel,Shenzhen,54.0,Economy,2.0,1,0.0,0.0,113.7962898,22.74038035,6.0,6.0,6.0
Jinjingyuan Hotel,Shenzhen,229.5,Economy,2.0,1,0.0,0.0,113.864781,22.567643,6.0,6.0,6.0
Shenzhen Xichong Military Guesthouse,Shenzhen,160.5,Economy,2.0,1,1.0,0.0,114.530284,22.479091,6.0,6.0,6.0
Hongyun Hotel,Shenzhen,117.0,Economy,2.0,1,0.0,1.0,113.885713,22.569514,6.0,6.0,6.0
Fuqiao Guesthouse,Shenzhen,318.0,Economy,2.0,2,1.0,0.0,113.801641,22.68886,6.0,6.0,6.0
Coastal City Hotel,Shenzhen,133.5,Economy,2.0,2,0.0,0.0,113.88057,22.785667,6.0,6.0,6.0
Sunbird Inn,Shenzhen,252.0,Economy,2.0,3,2.0,0.0,114.545632,22.491719,6.0,6.0,6.0
Oscar Hotel style Apartment,Shenzhen,1332.0,Economy,2.0,1,1.0,0.0,114.064287,22.528081,6.0,6.0,6.0
Blue Twin Star Inn,Shenzhen,6480.0,Economy,2.0,8,3.0,3.0,114.537171,22.48458,6.0,6.0,6.0
Ocean Heart International Apartment,Shenzhen,573.0,Economy,2.0,1,0.0,0.0,114.111847,22.543376,6.0,6.0,6.0
Cattle Ranch Inn,Shenzhen,240.0,Economy,2.0,13,6.0,6.0,114.53912,22.484691,6.0,6.0,6.0
Golden Bay Business Hotel,Shenzhen,183.0,Economy,2.0,2,0.0,1.0,113.802376,22.745961,6.0,6.0,6.0
Xinyi Inn,Shenzhen,330.0,Economy,2.0,1,1.0,0.0,114.482101,22.547209,6.0,6.0,6.0
Haiqin Xinju Apartment,Shenzhen,552.0,Economy,2.0,1,1.0,0.0,114.323077,22.60093,6.0,6.0,6.0
Dazhong Hotel,Shenzhen,102.0,Economy,2.0,3,2.0,1.0,113.896825,22.672689,6.0,6.0,6.0
haitian hotel,Shenzhen,282.0,Economy,2.0,1,1.0,0.0,113.85878,22.71922,6.0,6.0,6.0
Yashida Hotel,Shenzhen,435.0,Economy,2.0,2,1.0,0.0,114.522225,22.529455,6.0,6.0,6.0
Huafeng Resort Apartment,Shenzhen,1768.5,Economy,2.0,1,1.0,0.0,114.48133,22.550848,6.0,6.0,6.0
Rich Hotel,Shenzhen,102.0,Economy,2.0,1,1.0,0.0,114.299673,22.777911,6.0,6.0,6.0
Kaiyue Business Hotel,Shenzhen,112.5,Economy,2.0,21,7.0,9.0,113.924683,22.486449,6.0,6.0,6.0
Shengbijia Hotel style Short term Rental Apartment,Shenzhen,349.5,Economy,2.0,9,5.0,3.0,113.924505,22.505475,6.0,6.0,6.0
Hejia Xiaozhan Homestay,Shenzhen,319.5,Economy,2.0,1,1.0,0.0,114.513895,22.530063,6.0,6.0,6.0
Golden Harbor Hotel,Shenzhen,268.5,Economy,2.0,1,1.0,0.0,114.116317,22.599923,6.0,6.0,6.0
Super 8 Chain Hotel,Shenzhen,190.5,Economy,2.0,13,8.0,4.0,114.213311,22.652589,6.0,6.0,6.0
168 chain hotels,Shenzhen,214.5,Economy,2.0,2,1.0,1.0,114.204199,22.647525,6.0,6.0,6.0
Junyi Chain Hotel,Shenzhen,168.0,Economy,2.0,6,3.0,2.0,114.231731,22.554012,6.0,6.0,6.0
Lucky Accommodation,Shenzhen,432.0,Economy,2.0,1,1.0,0.0,113.938371,22.730308,6.0,6.0,6.0
1938 Homestay,Shenzhen,199.5,Economy,2.0,1,0.0,0.0,114.510597,22.588337,6.0,6.0,6.0
baiyun hotel,Shenzhen,192.0,Economy,2.0,4,2.0,1.0,114.235168,22.729993,6.0,6.0,6.0
Buxin Hotel,Shenzhen,234.0,Economy,2.0,12,10.0,2.0,114.486966,22.574531,6.0,6.0,6.0
Litian Hotel,Shenzhen,117.0,Economy,2.0,5,2.0,3.0,114.022171,22.652924,6.0,6.0,6.0
7-day chain hotel,Shenzhen,177.0,Economy,2.0,35,31.0,1.0,113.852362,22.769751,6.0,6.0,6.0
Shunguo Hotel,Shenzhen,117.0,Economy,2.0,18,12.0,5.0,114.031399,22.525364,6.0,6.0,6.0
Hefa Hotel,Shenzhen,163.5,Economy,2.0,8,4.0,1.0,114.09204,22.54581,6.0,6.0,6.0
Jiyue Hotel,Shenzhen,198.0,Economy,2.0,6,5.0,0.0,113.968522,22.697846,6.0,6.0,6.0
Yilai Hotel,Shenzhen,181.5,Economy,2.0,5,3.0,0.0,113.824461,22.671974,6.0,6.0,6.0
Xingmanju Theme Inn,Shenzhen,480.0,Economy,2.0,8,4.0,4.0,114.51158,22.59131,6.0,6.0,6.0
Dongxing Hotel,Shenzhen,217.5,Economy,2.0,5,3.0,0.0,114.47714,22.59619,6.0,6.0,6.0
Chenxi Business Hotel,Shenzhen,202.5,Economy,2.0,12,9.0,2.0,113.93013,22.67735,6.0,6.0,6.0
New Dongyuan International Hotel,Shenzhen,282.0,Midscale,2.0,21,18.0,0.0,113.818466,22.746933,6.0,6.0,6.0
Yuxiang Boutique Homestay,Shenzhen,204.0,Economy,2.0,2,2.0,0.0,114.514803,22.593822,6.0,6.0,6.0
Giraffe Youth Hostel,Shenzhen,82.5,Economy,2.0,3,3.0,0.0,114.067591,22.535997,6.0,6.0,6.0
Xinyi Hotel,Shenzhen,132.0,Economy,2.0,1,0.0,0.0,113.973561,22.541164,6.0,6.0,6.0
Shenzhen Fulai Garden Hotel,Shenzhen,373.5,Upscale,2.0,11,6.0,1.0,114.048335,22.632238,6.0,6.0,6.0
Hanting (Shenzhen Xixiang Bihaiwan Station Store),Shenzhen,370.5,Economy,2.0,24,16.0,5.0,113.860121,22.571369,6.0,6.0,6.0
Jiaxing Garden Hotel,Shenzhen,108.0,Economy,2.0,3,1.0,1.0,113.893987,22.778042,6.0,6.0,6.0
Bian An Inn,Shenzhen,252.0,Economy,2.0,7,5.0,1.0,114.425615,22.602465,6.0,6.0,6.0
Hanting,Shenzhen,255.0,Economy,2.0,155,123.0,20.0,113.823014,22.660225,6.0,6.0,6.0
Songjing Garden Inn,Shenzhen,445.5,Economy,2.0,3,2.0,0.0,114.528791,22.555383,6.0,6.0,6.0
Venus International Hotel,Shenzhen,394.5,Upscale,2.0,11,9.0,2.0,113.893706,22.781604,6.0,6.0,6.0
Qingfeng Mingyue Tower Hotel,Shenzhen,207.0,Economy,2.0,23,16.0,0.0,113.955409,22.758654,6.0,6.0,6.0
Miri Apartment,Shenzhen,1059.0,Economy,2.0,12,8.0,1.0,114.51352,22.59113,6.0,6.0,6.0
Linzhi Youth Hostel,Shenzhen,54.0,Economy,2.0,1,1.0,0.0,114.024183,22.652619,6.0,6.0,6.0
Longzhou Express Hotel,Shenzhen,217.5,Economy,2.0,36,26.0,5.0,114.131785,22.543129,6.0,6.0,6.0
Xichong Xiaoluohao Fairy Tale Theme Inn,Shenzhen,216.0,Economy,2.0,6,6.0,0.0,114.546299,22.486948,6.0,6.0,6.0
Mingzhu Hotel,Shenzhen,147.0,Economy,2.0,13,12.0,2.0,113.932595,22.677212,6.0,6.0,6.0
IU Hotel,Shenzhen,195.0,Economy,2.0,5,4.0,0.0,113.925974,22.685068,6.0,6.0,6.0
Shatangbu Hotel,Shenzhen,168.0,Economy,2.0,4,2.0,0.0,114.156514,22.610037,6.0,6.0,6.0
8090 Youth Hostel,Shenzhen,75.0,Economy,2.0,6,4.0,1.0,114.036476,22.614204,6.0,6.0,6.0
365 International Youth Hostel,Shenzhen,37.5,Economy,2.0,1,1.0,0.0,114.122046,22.599802,6.0,6.0,6.0
Donglu Hotel,Shenzhen,186.0,Economy,2.0,9,7.0,1.0,114.470955,22.597293,6.0,6.0,6.0
Jingtu Hotel,Shenzhen,199.5,Economy,2.0,13,10.0,1.0,113.844233,22.767283,6.0,6.0,6.0
Love Home Express Hotel,Shenzhen,252.0,Economy,2.0,2,2.0,0.0,114.089998,22.537792,6.0,6.0,6.0
Yuquan Business Hotel,Shenzhen,177.0,Economy,2.0,13,8.0,4.0,113.905633,22.715453,6.0,6.0,6.0
7-day chain hotel,Shenzhen,265.5,Economy,2.0,71,42.0,14.0,114.124599,22.546732,6.0,6.0,6.0
Flower Field Boutique Inn,Shenzhen,283.5,Economy,2.0,2,2.0,0.0,114.537975,22.486774,6.0,6.0,6.0
Love Home Space Capsule Youth Hostel,Shenzhen,60.0,Economy,2.0,5,5.0,0.0,114.034017,22.663204,6.0,6.0,6.0
Shenzhen Huamin Shengshi Hotel,Shenzhen,402.0,Midscale,2.0,11,9.0,1.0,114.091568,22.537473,6.0,6.0,6.0
"Meihua Home Inn, Shiyan, Bao'an District, Shenzhen",Shenzhen,132.0,Economy,2.0,8,6.0,2.0,113.939622,22.688966,6.0,6.0,6.0
Shenzhen Youyou Xiaoju Inn,Shenzhen,267.0,Economy,2.0,3,2.0,0.0,114.57173,22.544588,6.0,6.0,6.0
The feeling of a nest Homestay,Shenzhen,117.0,Economy,2.0,1,1.0,0.0,114.009874,22.671048,6.0,6.0,6.0
Shenzhen Miliya Room Youth Hostel,Shenzhen,54.0,Economy,2.0,3,3.0,0.0,114.126078,22.565214,6.0,6.0,6.0
Fulong Hotel,Shenzhen,163.5,Economy,2.0,6,5.0,1.0,114.119844,22.549084,6.0,6.0,6.0
Southern Pearl Hotel,Shenzhen,235.5,Economy,2.0,9,8.0,0.0,113.879892,22.592797,6.0,6.0,6.0
Junfa Accommodation,Shenzhen,93.0,Economy,2.0,2,2.0,0.0,113.863249,22.797749,6.0,6.0,6.0
Xilaibao Hotel,Shenzhen,135.0,Economy,2.0,6,6.0,0.0,113.896541,22.777599,6.0,6.0,6.0
Shallow Bay Leisure Hotel,Shenzhen,312.0,Economy,2.0,420,295.0,56.0,113.908807,22.555394,6.0,6.0,6.0
Dafen Xiaohua Home Youth Hostel,Shenzhen,85.5,Economy,2.0,2,2.0,0.0,114.140081,22.614324,6.0,6.0,6.0
"Shenzhen Green Mountain and Water Catering Culture Co., Ltd",Shenzhen,462.0,Economy,2.0,71,51.0,7.0,113.861647,22.609203,6.0,6.0,6.0
Home Inn,Shenzhen,213.0,Economy,2.0,58,38.0,12.0,114.047568,22.642416,6.0,6.0,6.0
"Oh, it's good. International Youth Hostel",Shenzhen,54.0,Economy,2.0,10,9.0,1.0,114.105331,22.54666,6.0,6.0,6.0
L ü xing She Seaside Inn,Shenzhen,399.0,Economy,2.0,5,4.0,0.0,114.506998,22.586078,6.0,6.0,6.0
Edil V6 Art Hotel,Shenzhen,315.0,Economy,2.0,14,9.0,3.0,113.804893,22.729061,6.0,6.0,6.0
Yijing Boutique Hotel,Shenzhen,159.0,Economy,2.0,4,4.0,0.0,114.404483,22.693035,6.0,6.0,6.0
Sulu Fashion Hotel,Shenzhen,222.0,Midscale,2.0,8,6.0,1.0,114.229688,22.547697,6.0,6.0,6.0
80 Youth Chain Hotel,Shenzhen,162.0,Economy,2.0,23,17.0,6.0,113.851991,22.599368,6.0,6.0,6.0
Sea Blue Apartment,Shenzhen,252.0,Economy,2.0,15,9.0,1.0,114.325235,22.601633,6.0,6.0,6.0
Tizi Hotel,Shenzhen,204.0,Economy,2.0,18,14.0,3.0,114.132928,22.692516,6.0,6.0,6.0
Xiangfa Hotel,Shenzhen,102.0,Economy,2.0,1,1.0,0.0,113.897258,22.576349,6.0,6.0,6.0
